"Date","waterLevel","watershed","DDate","week","wday","year"
2018-05-12,0.741916666666667,"Karurumo(C)",2018-05-12,19,6,2018
2018-05-13,1.1711875,"Karurumo(C)",2018-05-13,19,0,2018
2018-05-14,0.923354166666667,"Karurumo(C)",2018-05-14,20,1,2018
2018-05-15,1.39383333333333,"Karurumo(C)",2018-05-15,20,2,2018
2018-05-16,1.25677083333333,"Karurumo(C)",2018-05-16,20,3,2018
2018-05-17,1.09425,"Karurumo(C)",2018-05-17,20,4,2018
2018-05-18,0.959104166666667,"Karurumo(C)",2018-05-18,20,5,2018
2018-05-19,0.885645833333333,"Karurumo(C)",2018-05-19,20,6,2018
2018-05-20,0.886958333333333,"Karurumo(C)",2018-05-20,20,0,2018
2018-05-21,0.969208333333333,"Karurumo(C)",2018-05-21,21,1,2018
2018-05-22,1.226125,"Karurumo(C)",2018-05-22,21,2,2018
2018-05-23,1.305125,"Karurumo(C)",2018-05-23,21,3,2018
2018-05-24,0.984333333333333,"Karurumo(C)",2018-05-24,21,4,2018
2018-05-25,0.94175,"Karurumo(C)",2018-05-25,21,5,2018
2018-05-26,0.915020833333333,"Karurumo(C)",2018-05-26,21,6,2018
2018-05-27,0.907979166666667,"Karurumo(C)",2018-05-27,21,0,2018
2018-05-28,0.889708333333333,"Karurumo(C)",2018-05-28,22,1,2018
2018-05-29,0.874208333333333,"Karurumo(C)",2018-05-29,22,2,2018
2018-05-30,0.863666666666667,"Karurumo(C)",2018-05-30,22,3,2018
2018-05-31,0.863520833333333,"Karurumo(C)",2018-05-31,22,4,2018
2018-06-01,0.8381875,"Karurumo(C)",2018-06-01,22,5,2018
2018-06-02,0.832125,"Karurumo(C)",2018-06-02,22,6,2018
2018-06-03,0.817708333333333,"Karurumo(C)",2018-06-03,22,0,2018
2018-06-04,0.802083333333333,"Karurumo(C)",2018-06-04,23,1,2018
2018-06-05,1.09108333333333,"Karurumo(C)",2018-06-05,23,2,2018
2018-06-06,1.00329166666667,"Karurumo(C)",2018-06-06,23,3,2018
2018-06-07,0.876604166666667,"Karurumo(C)",2018-06-07,23,4,2018
2018-06-08,0.845,"Karurumo(C)",2018-06-08,23,5,2018
2018-06-09,0.8266875,"Karurumo(C)",2018-06-09,23,6,2018
2018-06-10,0.818708333333333,"Karurumo(C)",2018-06-10,23,0,2018
2018-06-11,0.817270833333333,"Karurumo(C)",2018-06-11,24,1,2018
2018-06-12,0.809583333333333,"Karurumo(C)",2018-06-12,24,2,2018
2018-06-13,0.7956875,"Karurumo(C)",2018-06-13,24,3,2018
2018-06-14,0.7954375,"Karurumo(C)",2018-06-14,24,4,2018
2018-06-15,0.780791666666667,"Karurumo(C)",2018-06-15,24,5,2018
2018-06-16,0.778895833333333,"Karurumo(C)",2018-06-16,24,6,2018
2018-06-17,0.775791666666667,"Karurumo(C)",2018-06-17,24,0,2018
2018-06-18,0.775541666666667,"Karurumo(C)",2018-06-18,25,1,2018
2018-06-19,0.760895833333333,"Karurumo(C)",2018-06-19,25,2,2018
2018-06-20,0.758020833333333,"Karurumo(C)",2018-06-20,25,3,2018
2018-06-21,0.767958333333333,"Karurumo(C)",2018-06-21,25,4,2018
2018-06-22,0.749645833333333,"Karurumo(C)",2018-06-22,25,5,2018
2018-06-23,0.736395833333333,"Karurumo(C)",2018-06-23,25,6,2018
2018-06-24,0.730354166666667,"Karurumo(C)",2018-06-24,25,0,2018
2018-06-25,0.73425,"Karurumo(C)",2018-06-25,26,1,2018
2018-06-26,0.747260869565217,"Karurumo(C)",2018-06-26,26,2,2018
2018-07-03,0.673133333333333,"Karurumo(C)",2018-07-03,27,2,2018
2018-07-04,0.6816875,"Karurumo(C)",2018-07-04,27,3,2018
2018-07-05,0.675833333333333,"Karurumo(C)",2018-07-05,27,4,2018
2018-07-06,0.661625,"Karurumo(C)",2018-07-06,27,5,2018
2018-07-07,0.658416666666667,"Karurumo(C)",2018-07-07,27,6,2018
2018-07-08,0.656625,"Karurumo(C)",2018-07-08,27,0,2018
2018-07-09,0.6545625,"Karurumo(C)",2018-07-09,28,1,2018
2018-07-10,0.662291666666667,"Karurumo(C)",2018-07-10,28,2,2018
2018-07-11,0.665833333333333,"Karurumo(C)",2018-07-11,28,3,2018
2018-07-12,0.655333333333333,"Karurumo(C)",2018-07-12,28,4,2018
2018-07-13,0.657270833333333,"Karurumo(C)",2018-07-13,28,5,2018
2018-07-14,0.6573125,"Karurumo(C)",2018-07-14,28,6,2018
2018-07-15,0.646291666666667,"Karurumo(C)",2018-07-15,28,0,2018
2018-07-16,0.639,"Karurumo(C)",2018-07-16,29,1,2018
2018-07-17,0.634958333333333,"Karurumo(C)",2018-07-17,29,2,2018
2018-07-18,0.632,"Karurumo(C)",2018-07-18,29,3,2018
2018-07-19,0.626729166666667,"Karurumo(C)",2018-07-19,29,4,2018
2018-07-20,0.6239375,"Karurumo(C)",2018-07-20,29,5,2018
2018-07-21,0.6236875,"Karurumo(C)",2018-07-21,29,6,2018
2018-07-22,0.618520833333333,"Karurumo(C)",2018-07-22,29,0,2018
2018-07-23,0.616083333333333,"Karurumo(C)",2018-07-23,30,1,2018
2018-07-24,0.616145833333333,"Karurumo(C)",2018-07-24,30,2,2018
2018-07-25,0.611729166666667,"Karurumo(C)",2018-07-25,30,3,2018
2018-07-26,0.609854166666667,"Karurumo(C)",2018-07-26,30,4,2018
2018-07-27,0.6211875,"Karurumo(C)",2018-07-27,30,5,2018
2018-07-28,0.614708333333333,"Karurumo(C)",2018-07-28,30,6,2018
2018-07-29,0.62275,"Karurumo(C)",2018-07-29,30,0,2018
2018-07-30,0.647,"Karurumo(C)",2018-07-30,31,1,2018
2018-07-31,0.625291666666667,"Karurumo(C)",2018-07-31,31,2,2018
2018-08-01,0.6163125,"Karurumo(C)",2018-08-01,31,3,2018
2018-08-02,0.606270833333333,"Karurumo(C)",2018-08-02,31,4,2018
2018-08-03,0.598979166666667,"Karurumo(C)",2018-08-03,31,5,2018
2018-08-04,0.595354166666667,"Karurumo(C)",2018-08-04,31,6,2018
2018-08-05,0.615645833333333,"Karurumo(C)",2018-08-05,31,0,2018
2018-08-06,0.603416666666667,"Karurumo(C)",2018-08-06,32,1,2018
2018-08-07,0.591041666666667,"Karurumo(C)",2018-08-07,32,2,2018
2018-08-08,0.590291666666667,"Karurumo(C)",2018-08-08,32,3,2018
2019-04-02,0.390928571428571,"Karurumo(C)",2019-04-02,14,2,2019
2019-04-03,0.388979166666667,"Karurumo(C)",2019-04-03,14,3,2019
2019-04-04,0.386729166666667,"Karurumo(C)",2019-04-04,14,4,2019
2019-04-05,0.4055625,"Karurumo(C)",2019-04-05,14,5,2019
2019-04-06,0.3994375,"Karurumo(C)",2019-04-06,14,6,2019
2019-04-07,0.396104166666667,"Karurumo(C)",2019-04-07,14,0,2019
2019-04-08,0.390895833333333,"Karurumo(C)",2019-04-08,15,1,2019
2019-04-09,0.384979166666667,"Karurumo(C)",2019-04-09,15,2,2019
2019-04-10,0.380229166666667,"Karurumo(C)",2019-04-10,15,3,2019
2019-04-11,0.375958333333333,"Karurumo(C)",2019-04-11,15,4,2019
2019-04-12,0.372604166666667,"Karurumo(C)",2019-04-12,15,5,2019
2019-04-13,0.368145833333333,"Karurumo(C)",2019-04-13,15,6,2019
2019-04-14,0.3714375,"Karurumo(C)",2019-04-14,15,0,2019
2019-04-15,0.3674375,"Karurumo(C)",2019-04-15,16,1,2019
2019-04-16,0.371208333333333,"Karurumo(C)",2019-04-16,16,2,2019
2019-04-17,0.367666666666667,"Karurumo(C)",2019-04-17,16,3,2019
2019-04-18,0.358291666666667,"Karurumo(C)",2019-04-18,16,4,2019
2019-04-19,0.347125,"Karurumo(C)",2019-04-19,16,5,2019
2019-04-20,0.343604166666667,"Karurumo(C)",2019-04-20,16,6,2019
2019-04-21,0.377895833333333,"Karurumo(C)",2019-04-21,16,0,2019
2019-04-22,0.405604166666667,"Karurumo(C)",2019-04-22,17,1,2019
2019-04-23,0.418395833333333,"Karurumo(C)",2019-04-23,17,2,2019
2019-04-24,0.521083333333333,"Karurumo(C)",2019-04-24,17,3,2019
2019-04-25,0.579666666666667,"Karurumo(C)",2019-04-25,17,4,2019
2019-04-26,0.619520833333333,"Karurumo(C)",2019-04-26,17,5,2019
2019-04-27,0.519416666666667,"Karurumo(C)",2019-04-27,17,6,2019
2019-04-28,0.478541666666667,"Karurumo(C)",2019-04-28,17,0,2019
2019-04-29,0.547291666666667,"Karurumo(C)",2019-04-29,18,1,2019
2019-04-30,0.514083333333333,"Karurumo(C)",2019-04-30,18,2,2019
2019-05-01,0.4705,"Karurumo(C)",2019-05-01,18,3,2019
2019-05-02,0.454229166666667,"Karurumo(C)",2019-05-02,18,4,2019
2019-05-03,0.5554375,"Karurumo(C)",2019-05-03,18,5,2019
2019-05-04,0.531375,"Karurumo(C)",2019-05-04,18,6,2019
2019-05-05,0.496083333333333,"Karurumo(C)",2019-05-05,18,0,2019
2019-05-06,0.469541666666667,"Karurumo(C)",2019-05-06,19,1,2019
2019-05-07,0.457354166666667,"Karurumo(C)",2019-05-07,19,2,2019
2019-05-08,0.539145833333333,"Karurumo(C)",2019-05-08,19,3,2019
2019-05-09,0.679291666666667,"Karurumo(C)",2019-05-09,19,4,2019
2019-05-10,0.534125,"Karurumo(C)",2019-05-10,19,5,2019
2019-05-11,0.497791666666667,"Karurumo(C)",2019-05-11,19,6,2019
2019-05-12,0.47875,"Karurumo(C)",2019-05-12,19,0,2019
2019-05-13,0.47625,"Karurumo(C)",2019-05-13,20,1,2019
2019-05-14,0.485520833333333,"Karurumo(C)",2019-05-14,20,2,2019
2019-05-15,0.486833333333333,"Karurumo(C)",2019-05-15,20,3,2019
2019-05-16,0.4876875,"Karurumo(C)",2019-05-16,20,4,2019
2019-05-17,0.4776875,"Karurumo(C)",2019-05-17,20,5,2019
2019-05-18,0.491708333333333,"Karurumo(C)",2019-05-18,20,6,2019
2019-05-19,0.525333333333333,"Karurumo(C)",2019-05-19,20,0,2019
2019-05-20,0.51475,"Karurumo(C)",2019-05-20,21,1,2019
2019-05-21,0.506729166666667,"Karurumo(C)",2019-05-21,21,2,2019
2019-05-22,0.502229166666667,"Karurumo(C)",2019-05-22,21,3,2019
2019-05-23,0.501166666666667,"Karurumo(C)",2019-05-23,21,4,2019
2019-05-24,0.507041666666667,"Karurumo(C)",2019-05-24,21,5,2019
2019-05-25,0.508875,"Karurumo(C)",2019-05-25,21,6,2019
2019-05-26,0.5,"Karurumo(C)",2019-05-26,21,0,2019
2019-05-27,0.476,"Karurumo(C)",2019-05-27,22,1,2019
2019-05-28,0.471916666666667,"Karurumo(C)",2019-05-28,22,2,2019
2019-05-29,0.480166666666667,"Karurumo(C)",2019-05-29,22,3,2019
2019-05-30,0.476270833333333,"Karurumo(C)",2019-05-30,22,4,2019
2019-05-31,0.4675,"Karurumo(C)",2019-05-31,22,5,2019
2019-07-24,0.490821428571429,"Karurumo(C)",2019-07-24,30,3,2019
2019-07-25,0.490979166666667,"Karurumo(C)",2019-07-25,30,4,2019
2019-07-26,0.481416666666667,"Karurumo(C)",2019-07-26,30,5,2019
2019-07-27,0.471458333333333,"Karurumo(C)",2019-07-27,30,6,2019
2019-07-28,0.4838125,"Karurumo(C)",2019-07-28,30,0,2019
2019-07-29,0.502791666666667,"Karurumo(C)",2019-07-29,31,1,2019
2019-07-30,0.506041666666667,"Karurumo(C)",2019-07-30,31,2,2019
2019-07-31,0.505958333333333,"Karurumo(C)",2019-07-31,31,3,2019
2019-08-01,0.511270833333333,"Karurumo(C)",2019-08-01,31,4,2019
2019-08-02,0.510770833333333,"Karurumo(C)",2019-08-02,31,5,2019
2019-08-03,0.4968125,"Karurumo(C)",2019-08-03,31,6,2019
2019-08-04,0.486666666666667,"Karurumo(C)",2019-08-04,31,0,2019
2019-08-05,0.464125,"Karurumo(C)",2019-08-05,32,1,2019
2019-08-06,0.451791666666667,"Karurumo(C)",2019-08-06,32,2,2019
2019-08-07,0.4575625,"Karurumo(C)",2019-08-07,32,3,2019
2019-08-08,0.454416666666667,"Karurumo(C)",2019-08-08,32,4,2019
2019-08-09,0.468916666666667,"Karurumo(C)",2019-08-09,32,5,2019
2019-08-10,0.4755625,"Karurumo(C)",2019-08-10,32,6,2019
2019-08-11,0.475875,"Karurumo(C)",2019-08-11,32,0,2019
2019-08-12,0.48,"Karurumo(C)",2019-08-12,33,1,2019
2019-08-13,0.490729166666667,"Karurumo(C)",2019-08-13,33,2,2019
2019-08-14,0.487645833333333,"Karurumo(C)",2019-08-14,33,3,2019
2019-08-15,0.467125,"Karurumo(C)",2019-08-15,33,4,2019
2019-08-16,0.446333333333333,"Karurumo(C)",2019-08-16,33,5,2019
2019-08-17,0.430875,"Karurumo(C)",2019-08-17,33,6,2019
2019-08-18,0.425333333333333,"Karurumo(C)",2019-08-18,33,0,2019
2019-08-19,0.43725,"Karurumo(C)",2019-08-19,34,1,2019
2019-08-20,0.437729166666667,"Karurumo(C)",2019-08-20,34,2,2019
2019-08-21,0.440291666666667,"Karurumo(C)",2019-08-21,34,3,2019
2019-08-22,0.432895833333333,"Karurumo(C)",2019-08-22,34,4,2019
2019-08-23,0.4310625,"Karurumo(C)",2019-08-23,34,5,2019
2019-08-24,0.431375,"Karurumo(C)",2019-08-24,34,6,2019
2019-08-25,0.436541666666667,"Karurumo(C)",2019-08-25,34,0,2019
2019-08-26,0.429875,"Karurumo(C)",2019-08-26,35,1,2019
2019-08-27,0.421395833333333,"Karurumo(C)",2019-08-27,35,2,2019
2019-08-28,0.416291666666667,"Karurumo(C)",2019-08-28,35,3,2019
2019-08-29,0.410854166666667,"Karurumo(C)",2019-08-29,35,4,2019
2019-08-30,0.403666666666667,"Karurumo(C)",2019-08-30,35,5,2019
2019-08-31,0.3929375,"Karurumo(C)",2019-08-31,35,6,2019
2019-09-01,0.395375,"Karurumo(C)",2019-09-01,35,0,2019
2019-09-02,0.4069375,"Karurumo(C)",2019-09-02,36,1,2019
2019-09-03,0.408708333333333,"Karurumo(C)",2019-09-03,36,2,2019
2019-09-04,0.4076875,"Karurumo(C)",2019-09-04,36,3,2019
2019-09-05,0.414895833333333,"Karurumo(C)",2019-09-05,36,4,2019
2019-09-06,0.417291666666667,"Karurumo(C)",2019-09-06,36,5,2019
2019-09-07,0.4196875,"Karurumo(C)",2019-09-07,36,6,2019
2019-09-08,0.4306875,"Karurumo(C)",2019-09-08,36,0,2019
2019-09-09,0.419958333333333,"Karurumo(C)",2019-09-09,37,1,2019
2019-09-10,0.409875,"Karurumo(C)",2019-09-10,37,2,2019
2019-09-11,0.4043125,"Karurumo(C)",2019-09-11,37,3,2019
2019-09-12,0.405104166666667,"Karurumo(C)",2019-09-12,37,4,2019
2019-09-13,0.397395833333333,"Karurumo(C)",2019-09-13,37,5,2019
2019-09-14,0.385125,"Karurumo(C)",2019-09-14,37,6,2019
2019-09-15,0.378229166666667,"Karurumo(C)",2019-09-15,37,0,2019
2019-09-16,0.368666666666667,"Karurumo(C)",2019-09-16,38,1,2019
2019-09-17,0.356916666666667,"Karurumo(C)",2019-09-17,38,2,2019
2019-09-18,0.348708333333333,"Karurumo(C)",2019-09-18,38,3,2019
2019-09-19,0.354354166666667,"Karurumo(C)",2019-09-19,38,4,2019
2019-09-20,0.344833333333333,"Karurumo(C)",2019-09-20,38,5,2019
2019-09-21,0.329125,"Karurumo(C)",2019-09-21,38,6,2019
2019-09-22,0.323729166666667,"Karurumo(C)",2019-09-22,38,0,2019
2019-09-23,0.324791666666667,"Karurumo(C)",2019-09-23,39,1,2019
2019-09-24,0.319666666666667,"Karurumo(C)",2019-09-24,39,2,2019
2019-09-25,0.324854166666667,"Karurumo(C)",2019-09-25,39,3,2019
2019-09-26,0.32875,"Karurumo(C)",2019-09-26,39,4,2019
2019-09-27,0.354125,"Karurumo(C)",2019-09-27,39,5,2019
2019-09-28,0.334041666666667,"Karurumo(C)",2019-09-28,39,6,2019
2019-09-29,0.3275625,"Karurumo(C)",2019-09-29,39,0,2019
2019-09-30,0.314166666666667,"Karurumo(C)",2019-09-30,40,1,2019
2019-10-01,0.306583333333333,"Karurumo(C)",2019-10-01,40,2,2019
2019-10-02,0.302208333333333,"Karurumo(C)",2019-10-02,40,3,2019
2019-10-03,0.338770833333333,"Karurumo(C)",2019-10-03,40,4,2019
2019-10-04,0.3418125,"Karurumo(C)",2019-10-04,40,5,2019
2019-10-05,0.356833333333333,"Karurumo(C)",2019-10-05,40,6,2019
2019-10-06,0.363166666666667,"Karurumo(C)",2019-10-06,40,0,2019
2019-10-07,0.376229166666667,"Karurumo(C)",2019-10-07,41,1,2019
2019-10-08,0.351458333333333,"Karurumo(C)",2019-10-08,41,2,2019
2019-10-09,0.344354166666667,"Karurumo(C)",2019-10-09,41,3,2019
2019-10-10,0.3705,"Karurumo(C)",2019-10-10,41,4,2019
2019-10-11,0.473270833333333,"Karurumo(C)",2019-10-11,41,5,2019
2019-10-12,0.444854166666667,"Karurumo(C)",2019-10-12,41,6,2019
2019-10-13,0.416666666666667,"Karurumo(C)",2019-10-13,41,0,2019
2019-10-14,0.428291666666667,"Karurumo(C)",2019-10-14,42,1,2019
2019-10-15,0.542180555555556,"Karurumo(C)",2019-10-15,42,2,2019
2019-10-16,0.577375,"Karurumo(C)",2019-10-16,42,3,2019
2019-10-17,0.670083333333333,"Karurumo(C)",2019-10-17,42,4,2019
2019-10-18,0.689395833333333,"Karurumo(C)",2019-10-18,42,5,2019
2019-10-19,0.941770833333333,"Karurumo(C)",2019-10-19,42,6,2019
2019-10-20,0.731375,"Karurumo(C)",2019-10-20,42,0,2019
2019-10-21,0.672979166666667,"Karurumo(C)",2019-10-21,43,1,2019
2019-10-22,0.6371875,"Karurumo(C)",2019-10-22,43,2,2019
2019-10-23,0.660770833333333,"Karurumo(C)",2019-10-23,43,3,2019
2019-10-24,0.735583333333333,"Karurumo(C)",2019-10-24,43,4,2019
2019-10-25,0.679145833333333,"Karurumo(C)",2019-10-25,43,5,2019
2019-10-26,0.6653125,"Karurumo(C)",2019-10-26,43,6,2019
2019-10-27,0.650729166666667,"Karurumo(C)",2019-10-27,43,0,2019
2019-10-28,0.630333333333333,"Karurumo(C)",2019-10-28,44,1,2019
2019-10-29,0.647604166666667,"Karurumo(C)",2019-10-29,44,2,2019
2019-10-30,0.649104166666667,"Karurumo(C)",2019-10-30,44,3,2019
2019-10-31,0.653791666666667,"Karurumo(C)",2019-10-31,44,4,2019
2019-11-01,0.751395833333333,"Karurumo(C)",2019-11-01,44,5,2019
2019-11-02,0.681875,"Karurumo(C)",2019-11-02,44,6,2019
2019-11-03,0.673270833333333,"Karurumo(C)",2019-11-03,44,0,2019
2019-11-04,0.672208333333333,"Karurumo(C)",2019-11-04,45,1,2019
2019-11-05,0.653895833333333,"Karurumo(C)",2019-11-05,45,2,2019
2019-11-06,0.638895833333333,"Karurumo(C)",2019-11-06,45,3,2019
2019-11-07,0.647458333333333,"Karurumo(C)",2019-11-07,45,4,2019
2019-11-08,0.6496875,"Karurumo(C)",2019-11-08,45,5,2019
2019-11-09,0.6395625,"Karurumo(C)",2019-11-09,45,6,2019
2019-11-10,0.623145833333333,"Karurumo(C)",2019-11-10,45,0,2019
2019-11-11,0.6148125,"Karurumo(C)",2019-11-11,46,1,2019
2019-11-12,0.614833333333333,"Karurumo(C)",2019-11-12,46,2,2019
2019-11-13,0.628791666666667,"Karurumo(C)",2019-11-13,46,3,2019
2019-11-14,0.637145833333333,"Karurumo(C)",2019-11-14,46,4,2019
2019-11-15,0.634520833333333,"Karurumo(C)",2019-11-15,46,5,2019
2019-11-16,0.611666666666667,"Karurumo(C)",2019-11-16,46,6,2019
2019-11-17,0.613270833333333,"Karurumo(C)",2019-11-17,46,0,2019
2019-11-18,0.623229166666667,"Karurumo(C)",2019-11-18,47,1,2019
2019-11-19,0.622895833333333,"Karurumo(C)",2019-11-19,47,2,2019
2019-11-20,0.643666666666667,"Karurumo(C)",2019-11-20,47,3,2019
2019-11-21,0.613458333333333,"Karurumo(C)",2019-11-21,47,4,2019
2019-11-22,0.619916666666667,"Karurumo(C)",2019-11-22,47,5,2019
2019-11-23,0.6955,"Karurumo(C)",2019-11-23,47,6,2019
2019-11-24,0.662083333333333,"Karurumo(C)",2019-11-24,47,0,2019
2019-11-25,0.727520833333333,"Karurumo(C)",2019-11-25,48,1,2019
2019-11-26,0.744395833333333,"Karurumo(C)",2019-11-26,48,2,2019
2019-11-27,0.689083333333333,"Karurumo(C)",2019-11-27,48,3,2019
2019-11-28,0.7019375,"Karurumo(C)",2019-11-28,48,4,2019
2019-11-29,0.675895833333333,"Karurumo(C)",2019-11-29,48,5,2019
2019-11-30,0.683458333333333,"Karurumo(C)",2019-11-30,48,6,2019
2019-12-01,0.679291666666667,"Karurumo(C)",2019-12-01,48,0,2019
2019-12-02,0.6780625,"Karurumo(C)",2019-12-02,49,1,2019
2019-12-03,0.903208333333333,"Karurumo(C)",2019-12-03,49,2,2019
2019-12-04,0.867125,"Karurumo(C)",2019-12-04,49,3,2019
2019-12-05,1.09320833333333,"Karurumo(C)",2019-12-05,49,4,2019
2019-12-06,0.96275,"Karurumo(C)",2019-12-06,49,5,2019
2019-12-07,0.861229166666667,"Karurumo(C)",2019-12-07,49,6,2019
2019-12-08,0.844020833333333,"Karurumo(C)",2019-12-08,49,0,2019
2019-12-09,0.807520833333333,"Karurumo(C)",2019-12-09,50,1,2019
2019-12-10,0.906875,"Karurumo(C)",2019-12-10,50,2,2019
2019-12-11,0.8328125,"Karurumo(C)",2019-12-11,50,3,2019
2019-12-12,0.803854166666667,"Karurumo(C)",2019-12-12,50,4,2019
2019-12-13,0.823729166666667,"Karurumo(C)",2019-12-13,50,5,2019
2019-12-14,0.880770833333333,"Karurumo(C)",2019-12-14,50,6,2019
2019-12-15,0.854520833333333,"Karurumo(C)",2019-12-15,50,0,2019
2019-12-16,0.800833333333333,"Karurumo(C)",2019-12-16,51,1,2019
2019-12-17,0.788583333333333,"Karurumo(C)",2019-12-17,51,2,2019
2019-12-18,0.786583333333333,"Karurumo(C)",2019-12-18,51,3,2019
2019-12-19,0.780520833333333,"Karurumo(C)",2019-12-19,51,4,2019
2019-12-20,0.769875,"Karurumo(C)",2019-12-20,51,5,2019
2019-12-21,0.864958333333333,"Karurumo(C)",2019-12-21,51,6,2019
2019-12-22,0.897270833333333,"Karurumo(C)",2019-12-22,51,0,2019
2019-12-23,0.860916666666667,"Karurumo(C)",2019-12-23,52,1,2019
2019-12-24,0.823895833333333,"Karurumo(C)",2019-12-24,52,2,2019
2019-12-25,0.7981875,"Karurumo(C)",2019-12-25,52,3,2019
2019-12-26,0.829625,"Karurumo(C)",2019-12-26,52,4,2019
2019-12-27,0.8229375,"Karurumo(C)",2019-12-27,52,5,2019
2019-12-28,0.7958125,"Karurumo(C)",2019-12-28,52,6,2019
2019-12-29,0.795020833333333,"Karurumo(C)",2019-12-29,52,0,2019
2019-12-30,0.794041666666667,"Karurumo(C)",2019-12-30,1,1,2019
2019-12-31,0.801458333333333,"Karurumo(C)",2019-12-31,1,2,2019
2020-01-01,0.792666666666667,"Karurumo(C)",2020-01-01,1,3,2020
2020-01-02,0.800395833333333,"Karurumo(C)",2020-01-02,1,4,2020
2020-01-03,0.80725,"Karurumo(C)",2020-01-03,1,5,2020
2020-01-04,0.803604166666667,"Karurumo(C)",2020-01-04,1,6,2020
2020-01-05,0.780166666666667,"Karurumo(C)",2020-01-05,1,0,2020
2020-01-06,0.778208333333333,"Karurumo(C)",2020-01-06,2,1,2020
2020-01-07,0.787208333333333,"Karurumo(C)",2020-01-07,2,2,2020
2020-01-08,0.800895833333333,"Karurumo(C)",2020-01-08,2,3,2020
2020-01-09,0.773020833333333,"Karurumo(C)",2020-01-09,2,4,2020
2020-01-10,0.7613125,"Karurumo(C)",2020-01-10,2,5,2020
2020-01-11,0.7554375,"Karurumo(C)",2020-01-11,2,6,2020
2020-01-12,0.755104166666667,"Karurumo(C)",2020-01-12,2,0,2020
2020-01-13,0.829041666666667,"Karurumo(C)",2020-01-13,3,1,2020
2020-01-14,0.9519375,"Karurumo(C)",2020-01-14,3,2,2020
2020-01-15,0.946409090909091,"Karurumo(C)",2020-01-15,3,3,2020
